,ip,time,method,url,status,size,user_agent
126,20.171.207.17,2025-04-17 06:00:30+01:00,GET,/music/nggallery/album/shooglenifty,200,11250,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
127,84.203.1.217,2025-04-17 06:00:57+01:00,POST,/wp-cron.php?doing_wp_cron=1744866056.2234690189361572265625,200,0,WordPress/6.8; https://website.local.lan
128,20.171.207.17,2025-04-17 06:00:57+01:00,GET,/music/nggallery/album/capercaillie,200,11330,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
129,20.171.207.17,2025-04-17 06:01:22+01:00,GET,/wp-content/plugins/wpforms-lite/assets/js/share/utils.min.js?ver=1.9.4.2,200,805,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
130,84.203.1.217,2025-04-17 06:02:30+01:00,POST,/wp-cron.php?doing_wp_cron=1744866149.9249749183654785156250,200,0,WordPress/6.8; https://website.local.lan
131,20.171.207.17,2025-04-17 06:02:30+01:00,GET,/mountains/feed/,200,419,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
132,20.171.207.17,2025-04-17 06:02:53+01:00,GET,/wp-content/uploads/2021/01/landscape11-thumb-360x360.jpg,200,25834,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
133,84.203.1.217,2025-04-17 06:03:16+01:00,POST,/wp-cron.php?doing_wp_cron=1744866196.2933919429779052734375,200,0,WordPress/6.8; https://website.local.lan
134,20.171.207.17,2025-04-17 06:03:17+01:00,GET,/castles/nggallery/czech-republic/karlstejn-czech-republic/page/2,200,10357,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
135,20.171.207.17,2025-04-17 06:03:39+01:00,GET,/wp-content/themes/simple-grid/assets/images/background.png,200,44191,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
136,20.171.207.17,2025-04-17 06:04:01+01:00,GET,/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2,200,1682,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
137,84.203.1.217,2025-04-17 06:04:22+01:00,POST,/wp-cron.php?doing_wp_cron=1744866261.7120440006256103515625,200,0,WordPress/6.8; https://website.local.lan
138,20.171.207.17,2025-04-17 06:04:22+01:00,GET,/mountains/nggallery/album/valsavarenche-val-daosta-italy/page/3,200,10281,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
139,84.203.1.217,2025-04-17 06:04:43+01:00,POST,/wp-cron.php?doing_wp_cron=1744866282.9215829372406005859375,200,0,WordPress/6.8; https://website.local.lan
140,20.171.207.17,2025-04-17 06:04:43+01:00,GET,/mountains/nggallery/album/valsavarenche-val-daosta-italy/page/2,200,11234,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
141,20.171.207.17,2025-04-17 06:05:03+01:00,GET,/wp-content/plugins/wpforms-lite/assets/lib/punycode.min.js?ver=1.0.0,200,872,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
142,84.203.1.217,2025-04-17 06:07:29+01:00,POST,/wp-cron.php?doing_wp_cron=1744866449.2546288967132568359375,200,0,WordPress/6.8; https://website.local.lan
143,20.171.207.17,2025-04-17 06:07:29+01:00,GET,/mountains/nggallery/album/valsavarenche-val-daosta-italy/page/1,200,11182,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
144,84.203.1.217,2025-04-17 06:07:50+01:00,POST,/wp-cron.php?doing_wp_cron=1744866470.6001780033111572265625,200,0,WordPress/6.8; https://website.local.lan
145,20.171.207.17,2025-04-17 06:07:50+01:00,GET,/xmlrpc.php,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
146,20.171.207.17,2025-04-17 06:08:11+01:00,GET,/castles/nggallery/czech-republic/karlstejn-czech-republic/page/1,200,11431,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
147,20.171.207.17,2025-04-17 06:08:32+01:00,GET,/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min.js?ver=1.21.0,200,8033,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
148,20.171.207.17,2025-04-17 06:08:52+01:00,GET,/wp-content/uploads/2020/12/lofoten.jpg,200,308271,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
149,20.171.207.17,2025-04-17 06:09:13+01:00,GET,/wp-content/gallery/loreena-mckennitt-20080713-brescia/thumbs/thumbs_f181077928-thumb.jpg,200,39653,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
150,84.203.1.217,2025-04-17 06:09:35+01:00,POST,/wp-cron.php?doing_wp_cron=1744866574.0706689357757568359375,499,0,WordPress/6.8; https://website.local.lan
151,20.171.207.17,2025-04-17 06:09:35+01:00,GET,/castles/nggallery/italy/royal-palace-of-turin-italy/page/2,200,11150,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
152,20.171.207.17,2025-04-17 06:09:55+01:00,GET,/castles/nggallery/italy/royal-palace-of-turin-italy/page/3,200,10458,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
153,20.171.207.17,2025-04-17 06:10:15+01:00,GET,/music/nggallery/album/folkstone/page/10,200,10594,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
154,20.171.207.17,2025-04-17 06:10:36+01:00,GET,/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,200,30294,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
155,20.171.207.17,2025-04-17 06:12:18+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5517-thumb.jpg,200,29199,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
156,20.171.207.17,2025-04-17 06:12:39+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5538-thumb.jpg,200,41216,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
157,20.171.207.17,2025-04-17 06:12:58+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5531-thumb.jpg,200,37642,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
158,20.171.207.17,2025-04-17 06:13:19+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5506-thumb.jpg,200,36038,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
159,20.171.207.17,2025-04-17 06:13:40+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5505-thumb.jpg,200,37642,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
160,20.171.207.17,2025-04-17 06:14:00+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5502-thumb.jpg,200,30739,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
161,20.171.207.17,2025-04-17 06:14:20+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5498-thumb.jpg,200,35944,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
162,20.171.207.17,2025-04-17 06:14:40+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5522-thumb.jpg,200,32811,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
163,20.171.207.17,2025-04-17 06:14:59+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5514-thumb.jpg,200,31452,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
164,20.171.207.17,2025-04-17 06:15:20+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5504-thumb.jpg,200,36468,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
165,20.171.207.17,2025-04-17 06:16:55+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5510-thumb.jpg,200,31507,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
166,20.171.207.17,2025-04-17 06:17:15+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5525-thumb.jpg,200,33205,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
167,20.171.207.17,2025-04-17 06:17:36+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5536-thumb.jpg,200,39914,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
168,84.203.1.217,2025-04-17 06:17:58+01:00,POST,/wp-cron.php?doing_wp_cron=1744867077.6756000518798828125000,200,0,WordPress/6.8; https://website.local.lan
169,20.171.207.17,2025-04-17 06:17:58+01:00,GET,/xmlrpc.php,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
170,114.119.154.73,2025-04-17 06:18:00+01:00,GET,/wp-content/gallery/co-clare/raw__MG_6249-thumb.jpg,200,506943,"Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
171,20.171.207.17,2025-04-17 06:18:19+01:00,GET,/castles/nggallery/italy/royal-palace-of-turin-italy/page/1,200,11098,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
172,84.203.1.217,2025-04-17 06:18:41+01:00,POST,/wp-cron.php?doing_wp_cron=1744867120.5467081069946289062500,200,0,WordPress/6.8; https://website.local.lan
173,20.171.207.17,2025-04-17 06:18:41+01:00,GET,/search/%7Bsearch_term_string%7D/feed/rss2/,200,502,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
174,20.171.207.17,2025-04-17 06:19:00+01:00,GET,/wp-content/uploads/2022/01/github-1024x1024.png,200,57261,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
175,20.171.207.17,2025-04-17 06:19:20+01:00,GET,/wp-content/plugins/to-top/public/js/to-top-public.js?ver=2.5.4,200,651,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
176,84.203.1.217,2025-04-17 06:19:40+01:00,POST,/wp-cron.php?doing_wp_cron=1744867180.3330430984497070312500,200,0,WordPress/6.8; https://website.local.lan
177,20.171.207.17,2025-04-17 06:19:40+01:00,GET,/music/nggallery/album/folkstone/page/2,200,11143,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
178,84.203.1.217,2025-04-17 06:21:35+01:00,POST,/wp-cron.php?doing_wp_cron=1744867295.4939138889312744140625,200,0,WordPress/6.8; https://website.local.lan
179,20.171.207.17,2025-04-17 06:21:35+01:00,GET,/xmlrpc.php,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
180,20.171.207.17,2025-04-17 06:21:57+01:00,GET,/music/nggallery/album/folkstone/page/1,200,11146,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
181,20.171.207.17,2025-04-17 06:22:17+01:00,GET,/music/nggallery/album/folkstone/page/9,200,11173,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
182,84.203.1.217,2025-04-17 06:22:42+01:00,POST,/wp-cron.php?doing_wp_cron=1744867361.3563721179962158203125,499,0,WordPress/6.8; https://website.local.lan
183,20.171.207.17,2025-04-17 06:22:42+01:00,GET,/music/nggallery/album/folkstone/page/3,200,11167,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
184,20.171.207.17,2025-04-17 06:23:05+01:00,GET,/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1,200,4869,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
185,52.74.247.162,2025-04-17 06:23:27+01:00,GET,/wp-content/gallery/konopiste-czech-republic/thumbs/thumbs_raw__MG_1061-thumb.jpg,200,18426,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
186,20.171.207.17,2025-04-17 06:23:31+01:00,GET,/music/nggallery/album/altan/page/4,200,10511,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
187,84.203.1.217,2025-04-17 06:24:11+01:00,POST,/wp-cron.php?doing_wp_cron=1744867451.1010839939117431640625,200,0,WordPress/6.8; https://website.local.lan
188,20.171.207.17,2025-04-17 06:24:11+01:00,GET,/music/nggallery/album/altan/page/2,200,11443,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
189,84.203.1.217,2025-04-17 06:24:47+01:00,POST,/wp-cron.php?doing_wp_cron=1744867487.2022979259490966796875,200,0,WordPress/6.8; https://website.local.lan
190,20.171.207.17,2025-04-17 06:24:47+01:00,GET,/music/nggallery/album/shooglenifty/page/2,200,10185,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
191,20.171.207.17,2025-04-17 06:25:13+01:00,GET,/music/nggallery/album/the-dublin-legends/page/2,200,11186,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
192,84.203.1.217,2025-04-17 06:25:46+01:00,POST,/wp-cron.php?doing_wp_cron=1744867546.3134191036224365234375,200,0,WordPress/6.8; https://website.local.lan
193,20.171.207.17,2025-04-17 06:25:46+01:00,GET,/music/nggallery/album/the-dublin-legends/page/7,200,10269,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
194,20.171.207.17,2025-04-17 06:26:24+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5098-thumb.jpg,200,34558,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
195,20.171.207.17,2025-04-17 06:26:54+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5072-thumb.jpg,200,31925,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
196,20.171.207.17,2025-04-17 06:27:24+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5054-thumb.jpg,200,35940,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
197,84.203.1.217,2025-04-17 06:27:55+01:00,POST,/wp-cron.php?doing_wp_cron=1744867674.5182509422302246093750,200,0,WordPress/6.8; https://website.local.lan
198,20.171.207.17,2025-04-17 06:27:55+01:00,GET,/xmlrpc.php,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
199,20.171.207.17,2025-04-17 06:28:25+01:00,GET,/music/nggallery/album/folkstone/page/8,200,11169,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
200,84.203.1.217,2025-04-17 06:28:55+01:00,POST,/wp-cron.php?doing_wp_cron=1744867734.2584559917449951171875,499,0,WordPress/6.8; https://website.local.lan
201,20.171.207.17,2025-04-17 06:28:55+01:00,GET,/music/nggallery/album/folkstone/page/4,200,11163,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
202,20.171.207.17,2025-04-17 06:29:23+01:00,GET,/music/nggallery/album/altan/page/1,200,11444,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
203,84.203.1.217,2025-04-17 06:30:43+01:00,POST,/wp-cron.php?doing_wp_cron=1744867842.8393230438232421875000,200,0,WordPress/6.8; https://website.local.lan
204,20.171.207.17,2025-04-17 06:30:43+01:00,GET,/xmlrpc.php,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
205,20.171.207.17,2025-04-17 06:31:04+01:00,GET,/music/nggallery/album/folkstone/page/7,200,11171,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
206,20.171.207.17,2025-04-17 06:31:25+01:00,GET,/music/nggallery/album/altan/page/3,200,11432,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
207,84.203.1.217,2025-04-17 06:31:45+01:00,POST,/wp-cron.php?doing_wp_cron=1744867904.7849850654602050781250,499,0,WordPress/6.8; https://website.local.lan
208,20.171.207.17,2025-04-17 06:31:45+01:00,GET,/music/nggallery/album/shooglenifty/page/1,200,11250,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
209,20.171.207.17,2025-04-17 06:32:04+01:00,GET,/music/nggallery/album/the-dublin-legends/page/1,200,11159,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
210,20.171.207.17,2025-04-17 06:32:24+01:00,GET,/music/nggallery/album/the-dublin-legends/page/3,200,11212,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
211,84.203.1.217,2025-04-17 06:32:43+01:00,POST,/wp-cron.php?doing_wp_cron=1744867963.2979791164398193359375,200,0,WordPress/6.8; https://website.local.lan
212,20.171.207.17,2025-04-17 06:32:43+01:00,GET,/music/nggallery/album/the-dublin-legends/page/6,200,11195,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
213,20.171.207.17,2025-04-17 06:33:12+01:00,GET,/music/nggallery/loreena-mckennitt/loreena-mckennitt/page/2,200,10533,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
214,20.171.207.17,2025-04-17 06:33:31+01:00,GET,/music/nggallery/album/capercaillie/page/2,200,11344,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
215,20.171.207.17,2025-04-17 06:35:10+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1502-thumb.jpg,200,36417,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
216,13.228.135.134,2025-04-17 06:35:17+01:00,GET,/wp-content/gallery/co-mayo-ireland/thumbs/thumbs_raw__MG_6739-thumb.jpg,200,36761,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
217,20.171.207.17,2025-04-17 06:35:31+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5138-thumb.jpg,200,27803,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
218,20.171.207.17,2025-04-17 06:35:53+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5113-thumb.jpg,200,34345,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
219,20.171.207.17,2025-04-17 06:36:13+01:00,GET,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5163-thumb.jpg,200,35183,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
220,20.171.207.17,2025-04-17 06:36:34+01:00,GET,/xmlrpc.php,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
221,20.171.207.17,2025-04-17 06:36:55+01:00,GET,/music/nggallery/album/folkstone/page/5,200,11158,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
222,20.171.207.17,2025-04-17 06:37:14+01:00,GET,/music/nggallery/album/folkstone/page/6,200,11164,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
223,84.203.1.217,2025-04-17 06:37:34+01:00,POST,/wp-cron.php?doing_wp_cron=1744868254.0062479972839355468750,200,0,WordPress/6.8; https://website.local.lan
224,20.171.207.17,2025-04-17 06:37:34+01:00,GET,/music/nggallery/album/the-dublin-legends/page/5,200,11203,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
225,20.171.207.17,2025-04-17 06:37:53+01:00,GET,/music/nggallery/album/the-dublin-legends/page/4,200,11209,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
226,20.171.207.17,2025-04-17 06:39:42+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1830-thumb.jpg,200,44580,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
227,20.171.207.17,2025-04-17 06:40:04+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1823-thumb.jpg,200,56805,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
228,20.171.207.17,2025-04-17 06:40:38+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1850-thumb.jpg,200,44980,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
